id	name	smiles	MolWt	CalcLogP	TPSA	NumHAcceptors	NumHDonors	NumRotatableBonds	FractionCSP3	NumValenceElectrons	NumHeavyAtoms	RingCount	NumAromaticRings	NumAliphaticRings	NumHeteroatoms	NumHalogens
MUGE289843	Gemfibrozil	O=C(O)C(C)(C)CCCOc1cc(ccc1C)C	250.338	3.573240000000003	46.53	2	1	6	0.5333333333333333	100	18	1	1	0	3	0
MUQI807909	Famotidine	NS(=O)(=O)/N=C(\N)CCSCc1csc(n1)N=C(N)N	337.4560000000001	-0.7679999999999989	175.83	6	4	7	0.375	112	20	1	1	0	12	0
MUMW602608	Artemisinin	O=C3O[C@@H]4O[C@@]1(OO[C@@]42[C@@H](CC1)[C@H](C)CC[C@H]2[C@H]3C)C	282.336	2.3949000000000007	53.99000000000001	5	0	0	0.9333333333333333	112	20	5	0	5	5	0
MUIP091550	Fluticasone	O=C(SCF)[C@]3(O)[C@]2(C[C@H](O)[C@]4(F)[C@@]/1(\C(=C/C(=O)\C=C\1)[C@@H](F)C[C@H]4[C@@H]2C[C@H]3C)C)C	444.5150000000002	3.4691000000000027	74.6	5	2	2	0.7272727272727273	166	30	4	0	4	8	3
MUKF100735	Zinc sulfide	[Zn+2].[S-2]	97.457	-0.0049	0.0	0	0	0	0.0	8	2	0	0	0	2	0
MUHY423216	Donepezil	O=C2c1cc(OC)c(OC)cc1CC2CC4CCN(Cc3ccccc3)CC4	379.5000000000001	4.361100000000004	38.77	4	0	6	0.4583333333333333	148	28	4	2	2	4	0
MUBI626576	Benzonitrile	N#Cc1ccccc1	103.12399999999997	1.5582799999999999	23.79	1	0	0	0.0	38	8	1	1	0	1	0
MURJ374449	Nandrolone	O=C4\C=C2/[C@@H]([C@H]1CC[C@@]3([C@@H](O)CC[C@H]3[C@@H]1CC2)C)CC4	274.40400000000005	3.4891000000000023	37.3	2	1	0	0.8333333333333334	110	20	4	0	4	2	0
MUBL452786	Nystatin	CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O	926.107000000001	0.9357000000000051	319.60999999999996	17	12	3	0.7021276595744681	370	65	3	0	3	18	0
MUEK754363	Amphotericin B	O=C(O)[C@@H]3[C@@H](O)C[C@@]2(O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)C=CC=CC=CC=CC=CC=CC=C[C@H](O[C@@H]1O[C@H](C)[C@@H](O)[C@H](N)[C@@H]1O)C[C@@H]3O2	924.0910000000005	0.7117000000000107	319.60999999999996	17	12	3	0.6595744680851063	368	65	3	0	3	18	0
MUBR359306	Spironolactone	O=C5O[C@@]4([C@@]3([C@H]([C@@H]2[C@H](SC(=O)C)C/C1=C/C(=O)CC[C@]1(C)[C@H]2CC3)CC4)C)CC5	416.58300000000037	4.852300000000005	60.440000000000005	5	0	1	0.7916666666666666	158	29	5	0	5	5	0
MUHQ364454	Suramin	O=C(Nc1cc(ccc1C)C(=O)Nc3c2c(cc(cc2c(cc3)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c8cccc(NC(=O)Nc7cc(C(=O)Nc6cc(C(=O)Nc5c4c(cc(cc4c(cc5)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)ccc6C)ccc7)c8	1297.302	6.743240000000004	483.7499999999999	17	12	16	0.0392156862745098	448	86	8	8	0	35	0
MUBZ862952	Hydroxyzine	Clc1ccc(cc1)C(c2ccccc2)N3CCN(CC3)CCOCCO	374.91200000000026	3.0559000000000025	35.94	4	1	8	0.42857142857142855	140	26	3	2	1	5	1
MUSW937904	Flecainide	FC(F)(F)COc2cc(C(=O)NCC1NCCCC1)c(OCC(F)(F)F)cc2	414.3460000000002	3.4407000000000023	59.59	4	2	7	0.5882352941176471	158	28	2	1	1	11	6
MUQD881097	Hydroxyl radical	[OH]	17.007	-0.1768	30.0	0	1	0	0.0	7	1	0	0	0	1	0
MUCX960913	Calcium aluminosilicate	[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-].[Al+3].[Al+3].[Ca+2]	278.20599999999996	-11.416000000000002	184.48	8	0	0	0.0	64	13	0	0	0	13	0
MUVM839306	Barium sulfate	[Ba+2].[O-]S([O-])(=O)=O	233.391	-1.7187999999999999	80.25999999999999	4	0	0	0.0	32	6	0	0	0	6	0
MUIK651020	Barium oxide	[Ba]=O	153.327	-0.49960000000000004	17.07	1	0	0	0.0	8	2	0	0	0	2	0
MUGY993523	Calcium fluoride	[Ca+2].[F-].[F-]	78.07400000000001	-6.3728	0.0	0	0	0	0.0	16	3	0	0	0	3	2
MUVB088243	Calcium fluoride	F[Ca]F	78.07400000000001	0.4596	0.0	0	0	0	0.0	16	3	0	0	0	3	2
MUVS072971	Nickel arsenide	[Ni].[As]	133.615	-0.38330000000000003	0.0	0	0	0	0.0	15	2	0	0	0	2	0
MUGP356742	Zinc carbonate	C(=O)([O-])[O-].[Zn+2]	125.398	-2.4495	63.19	3	0	0	0.0	24	5	0	0	0	4	0
MUQU510916	Bethanechol	O=C(OC(C)C[N+](C)(C)C)N	161.225	0.1764	52.32	2	1	3	0.8571428571428571	66	11	0	0	0	4	0
MUYX754650	Carbachol	[Cl-].O=C(OCC[N+](C)(C)C)N	182.651	-3.2080999999999973	52.32	2	1	3	0.8333333333333334	68	11	0	0	0	5	1
MUUF871494	Neostigmine	CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C	223.29599999999996	1.9437	29.540000000000003	2	0	2	0.4166666666666667	88	16	1	1	0	4	0
MUGW276904	Physostigmine	O=C(Oc1cc2c(cc1)N([C@H]3N(CC[C@@]23C)C)C)NC	275.3519999999999	1.7738999999999996	44.81	4	1	1	0.5333333333333333	108	20	3	1	2	5	0
MUWG556575	Anisomycin	O=C(O[C@@H]1[C@@H](NC[C@H]1O)Cc2ccc(OC)cc2)C	265.309	0.5021000000000002	67.79	5	2	4	0.5	104	19	2	1	1	5	0
MUCH904247	Teriparatide	[H]/N=C(\N)/NCCC[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN/C(=N/[H])/N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](Cc4ccccc4)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc5cnc[nH]5)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](Cc6cnc[nH]6)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)N	4117.786999999984	-15.24026000000023	1752.6499999999987	57	60	144	0.6243093922651933	1608	289	6	6	0	108	0
MUEL257346	Pyridostigmine	O=C(Oc1ccc[n+](c1)C)N(C)C	181.21499999999997	0.5714999999999999	33.42	2	0	1	0.3333333333333333	70	13	1	1	0	4	0
MUPR796994	Tacrine	n1c3c(c(c2c1cccc2)N)CCCC3	198.2689999999999	2.6958	38.91	2	1	0	0.3076923076923077	76	15	3	2	1	2	0
MUFE695342	Echothiophate	[I-].O=P(OCC)(OCC)SCC[N+](C)(C)C	383.23200000000014	-0.3890999999999978	35.53	4	0	8	1.0	100	16	0	0	0	7	1
MURW072280	Malathion	O=C(OCC)C(SP(=S)(OC)OC)CC(=O)OCC	330.3640000000001	2.1218	71.06	8	0	9	0.8	112	19	0	0	0	9	0
MUDO851299	Cisapride	Clc1cc(c(OC)cc1N)C(=O)NC3CCN(CCCOc2ccc(F)cc2)CC3OC	465.95300000000026	3.358100000000002	86.05	6	2	9	0.43478260869565216	174	32	3	2	1	9	2
MUVU419352	Tungsten carbide	[C-]#[W+]	195.851	0.07879	0.0	0	0	0	0.0	10	2	0	0	0	1	0
MUKW827845	Dicycloverine	O=C(OCCN(CC)CC)C1(CCCCC1)C2CCCCC2	309.4940000000001	4.402200000000003	29.54	3	0	7	0.9473684210526315	128	22	2	0	2	3	0
MUHH828176	Flavoxate	O=C(OCCN1CCCCC1)c4cccc2c4O/C(=C(\C2=O)C)c3ccccc3	391.46700000000016	4.411120000000004	59.75	5	0	5	0.3333333333333333	150	29	4	3	1	5	0
MUBS465108	Zinc chloride	Cl[Zn]Cl	136.296	1.3765	0.0	0	0	0	0.0	16	3	0	0	0	3	2
MUTB527089	Ipratropium bromide	CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[Br-]	412.368	-0.14189999999999792	46.53	3	1	5	0.65	140	25	3	1	2	5	1
MUEO072876	Fosinopril	O=C(CP(=O)(CCCCc1ccccc1)OC(OC(=O)CC)C(C)C)N2C[C@@H](C[C@H]2C(O)=O)C3CCCCC3	563.6720000000001	6.121300000000007	110.21000000000001	6	1	14	0.7	218	39	3	1	2	9	0
MULP858688	Irbesartan	O=C1N(\C(=N/C12CCCC2)CCCC)Cc5ccc(c3ccccc3c4n[nH]nn4)cc5	428.5400000000001	4.777400000000004	87.13000000000001	5	1	7	0.4	164	32	5	3	2	7	0
MUWO625037	Cadmium arsenide	[Cd+2].[Cd+2].[Cd+2].[As-3].[As-3]	487.08000000000004	-0.7691000000000001	0.0	0	0	0	0.0	16	5	0	0	0	5	0
MUPQ712964	Nonane	CCCCCCCCC	128.259	3.7569000000000026	0.0	0	0	6	1.0	56	9	0	0	0	0	0
MUNK137322	Calcium peroxide	[Ca+2].[O-][O-]	72.07600000000001	-2.7588	46.12	2	0	0	0.0	14	3	0	0	0	3	0
MUDT652366	Enalaprilat	C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O	348.39900000000017	1.1261000000000003	106.94000000000001	4	3	8	0.5	136	25	2	1	1	7	0
MUEV518536	Bacteriochlorophyll	CC[C@@H]1[C@@H](C)C2=N/C/1=C\c3c(C)c4C(=O)[C@H](C(=O)OC)\C\5=C/6\N=C(\C=C\7/N([Mg]n3c45)\C(=C/2)\C(=C7C)C(=O)C)[C@@H](C)[C@@H]6CCC(=O)OC\C=C(/C)\CCC[C@H](C)CCC[C@H](C)CCCC(C)C	911.5239999999993	10.19794	121.32000000000001	10	0	20	0.6	352	66	7	2	5	11	0
MULO733393	Diethyl ether	CCOCC	74.123	1.0428000000000002	9.23	1	0	2	1.0	32	5	0	0	0	1	0
MUKV789067	Magnesium peroxide	[Mg+2].[O-][O-]	56.303000000000004	-2.7588	46.12	2	0	0	0.0	14	3	0	0	0	3	0
MUJL753287	Lead(II) iodide	I[Pb]I	461.008	1.3906	0.0	0	0	0	0.0	18	3	0	0	0	3	2
MUOW518945	Cotinine	O=C2N(C)[C@H](c1cnccc1)CC2	176.21899999999997	1.3749	33.2	2	0	1	0.4	68	13	2	1	1	3	0
MUIB227553	Phenylbutazone	O=C2N(c1ccccc1)N(C(=O)C2CCCC)c3ccccc3	308.3809999999999	3.7878000000000025	40.620000000000005	2	0	5	0.2631578947368421	118	23	3	2	1	4	0
MUNX883612	Chlorosarin	ClP(=O)(OC(C)C)C	156.54899999999998	2.4731000000000005	26.3	2	0	2	1.0	50	8	0	0	0	4	1
MURR797187	5,7-Dichlorokynurenic acid	C1=C(C=C2C(=C1Cl)C(=O)C=C(N2)C(=O)O)Cl	258.06	2.5331	70.16	2	2	1	0.0	82	16	2	2	0	6	2
MUKB185980	Esomeprazole	COc1ccc2nc([nH]c2c1)[S@](=O)Cc1ncc(C)c(OC)c1C	345.42400000000015	2.8997400000000013	77.10000000000001	5	1	5	0.29411764705882354	126	24	3	3	0	7	0
MUPR710996	Didanosine	O=C3/N=C\Nc1c3ncn1[C@@H]2O[C@@H](CC2)CO	236.23099999999994	-0.21050000000000008	93.03	6	2	2	0.5	90	17	3	2	1	7	0
MUYR213306	Zalcitabine	O=C1/N=C(/N)\C=C/N1[C@@H]2O[C@@H](CC2)CO	211.22099999999995	-0.5046000000000004	90.37	6	2	2	0.5555555555555556	82	15	2	1	1	6	0
MUGR930822	Stavudine	O=C1/C(=C\N(C(=O)N1)[C@@H]/2O[C@@H](\C=C\2)CO)C	224.21599999999998	-0.7090800000000002	84.32000000000001	5	2	2	0.4	86	16	2	1	1	6	0
MUCK718940	Lamivudine	O=C1/N=C(/N)\C=C/N1[C@@H]2O[C@@H](SC2)CO	229.26099999999997	-0.5941000000000005	90.37	7	2	2	0.5	82	15	2	1	1	7	0
MUHU904095	Abacavir	n3c1c(ncn1[C@H]2/C=C\[C@@H](CO)C2)c(nc3N)NC4CC4	286.33900000000006	1.0922999999999996	101.88	7	3	4	0.5	110	21	4	2	2	7	0
MUUU022569	Propyne	CC#C	40.065000000000005	0.6395	0.0	0	0	0	0.3333333333333333	16	3	0	0	0	0	0
MUWX914786	Imidacloprid	[O-][N+](=O)NC/1=N/CCN\1Cc2cnc(Cl)cc2	255.66500000000002	0.6878999999999997	83.66	5	1	3	0.3333333333333333	90	17	2	1	1	8	1
MUAQ529765	Stanozolol	[H][C@@]35CC[C@@]2([H])[C@]1([H])CC[C@](C)(O)[C@@]1(C)CC[C@]2([H])[C@@]3(C)Cc4c[nH]nc4C5	328.50000000000006	4.118100000000003	48.91	2	2	0	0.8571428571428571	132	24	5	1	4	3	0
MUGI982044	Chlorfenvinphos	Clc1cc(Cl)ccc1C(OP(=O)(OCC)OCC)=[C@H]Cl	359.5730000000001	5.7283000000000035	44.760000000000005	4	0	7	0.3333333333333333	112	20	1	1	0	8	3
MUVD853628	Ouabain	O=C\1OC/C(=C/1)[C@H]2CC[C@@]6(O)[C@]2(C)C[C@@H](O)[C@H]4[C@H]6CC[C@]5(O)C[C@@H](O[C@@H]3O[C@H]([C@H](O)[C@@H](O)[C@H]3O)C)C[C@@H](O)[C@]45CO	584.6590000000003	-1.5149999999999972	206.6	12	8	4	0.896551724137931	232	41	6	0	6	12	0
MUFC935221	Buprenorphine	Oc7ccc5c1c7O[C@H]3[C@]6(OC)[C@H](C[C@@]2([C@H](N(CC[C@@]123)CC4CC4)C5)CC6)[C@@](O)(C)C(C)(C)C	467.65000000000043	4.413800000000004	62.16	5	2	4	0.7931034482758621	186	34	8	1	7	5	0
MURT239519	Bremelanotide	O=C(C)N[C@@H](CCCC)C(N[C@@H]1C(N[C@@H](CC2=CNC=N2)C(N[C@H](CC3=CC=CC=C3)C(N[C@@H](CCC/N=C(N)\N)C(N[C@@H](CC4=CNC5C=CC=CC45)C(N[C@@H](CCCCNC(C1)=O)C(O)=O)=O)=O)=O)=O)=O)=O	1027.1979999999996	-1.3850000000000056	375.21	12	13	17	0.5	400	74	5	2	3	24	0
MURO237113	Yohimbine	[H][C@@]15CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@@]4([H])c3[nH]c2ccccc2c3CCN4C5	354.45000000000016	2.647100000000001	65.56	4	2	1	0.5714285714285714	138	26	5	2	3	5	0
MUPE040745	Ketoconazole	O=C(N5CCN(c4ccc(OC[C@@H]1O[C@](OC1)(c2ccc(Cl)cc2Cl)Cn3ccnc3)cc4)CC5)C	531.44	4.2058000000000035	69.06	7	0	7	0.38461538461538464	190	36	5	3	2	10	2
MUZN857647	Succinyl-CoA	O=C(O)CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n2cnc1c(ncnc12)N)[C@H](O)[C@@H]3OP(=O)(O)O	867.6140000000001	-1.4704999999999946	400.92999999999995	20	10	22	0.64	310	55	3	2	1	30	0
MUXF126043	5-MeO-DiPT	CC(C)N(C(C)C)CCC1=C[NH]C(C=C2)=C1C=C2OC	274.408	3.8378000000000023	28.26	2	1	6	0.5294117647058824	110	20	2	2	0	3	0
MUVG302684	1,4-Butanediol	C(CCO)CO	90.122	-0.24880000000000002	40.46	2	2	3	1.0	38	6	0	0	0	2	0
MUVQ394061	Isosorbide dinitrate	[O-][N+](=O)O[C@H]1[C@H]2OC[C@H](O[N+]([O-])=O)[C@H]2OC1	236.13599999999997	-1.0621999999999998	123.20000000000003	8	0	4	1.0	90	16	2	0	2	10	0
MUJG855586	Desmopressin	c1ccc(cc1)C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSCCC(=O)N[C@H](C(=O)N2)Cc3ccc(cc3)O)C(=O)N4CCC[C@H]4C(=O)N[C@H](CCCNC(=N)N)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N	1069.2379999999994	-4.132030000000015	435.40999999999985	15	14	19	0.4782608695652174	402	74	4	2	2	28	0
MUIU873642	Glucosamine	N[C@H]1C(O)OC(CO)[C@@H](O)[C@@H]1O	179.17200000000003	-3.2549999999999994	116.17000000000002	6	5	1	1.0	72	12	1	0	1	6	0
MUUH353377	Valpromide	CCCC(CCC)C(N)=O	143.23000000000002	1.6881	43.09	1	1	5	0.875	60	10	0	0	0	2	0
MUAU047205	Sodium sulfate	[Na+].[Na+].[O-]S([O-])(=O)=O	142.04299999999998	-7.329999999999999	80.25999999999999	4	0	0	0.0	32	7	0	0	0	7	0
MUQU744476	Desloratadine	Clc4cc2c(C(/c1ncccc1CC2)=C3/CCNCC3)cc4	310.82800000000003	4.018900000000002	24.92	2	1	0	0.3157894736842105	112	22	4	2	2	3	1
MUAR350849	Ribitol	O[C@H](CO)[C@@H](O)[C@@H](O)CO	152.14599999999996	-2.9463000000000004	101.15	5	5	4	1.0	62	10	0	0	0	5	0
MUEQ566399	Cyclosarin	O=P(F)(OC1CCCCC1)C	180.15899999999996	3.1281000000000017	26.3	2	0	2	1.0	66	11	1	0	1	4	1
MUWN961869	Hydroxycarbamide	O=C(N)NO	76.05499999999999	-0.9561000000000002	75.35000000000001	2	3	0	0.0	30	5	0	0	0	4	0
MUAY210455	Rabeprazole	CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC	359.4510000000002	2.989420000000001	77.10000000000001	5	1	8	0.3333333333333333	132	25	3	3	0	7	0
MUAD662080	Γ-Linolenic acid	O=C(O)CCCC\C=C/C\C=C/C\C=C/CCCCC	278.43600000000004	5.660500000000006	37.3	1	1	13	0.6111111111111112	114	20	0	0	0	2	0
MUDK972874	Pyran	C1=CC=CCO1	82.102	1.0865	9.23	1	0	0	0.2	32	6	1	0	1	1	0
MUPK649115	Pyran	C1=CCC=CO1	82.10199999999999	1.4341	9.23	1	0	0	0.2	32	6	1	0	1	1	0
MUAK981961	Chlorpyrifos	Clc1c(OP(=S)(OCC)OCC)nc(Cl)c(Cl)c1	350.591	4.718100000000002	40.58	5	0	6	0.4444444444444444	102	18	1	1	0	9	3
MUBC427398	Fluconazole	OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	306.276	0.7357999999999993	81.64999999999999	7	1	5	0.23076923076923078	114	22	3	3	0	9	2
MUQP453669	5-MeO-AMT	N[C@@H](C)CC1=CNC(C=C2)=C1C=C2OC	204.27299999999997	2.0662	51.040000000000006	2	2	3	0.3333333333333333	80	15	2	2	0	3	0
MUDU924518	5-Hydroxytryptophan	O=C(O)[C@@H](N)Cc2c1cc(O)ccc1[nH]c2	220.22800000000004	0.8279	99.34	3	4	3	0.18181818181818182	84	16	2	2	0	5	0
MUDM674081	Cefazolin	O=C2N1/C(=C(\CS[C@@H]1[C@@H]2NC(=O)Cn3nnnc3)CSc4nnc(s4)C)C(=O)O	454.5190000000002	-0.6360799999999998	156.09	12	2	7	0.42857142857142855	152	29	4	2	2	15	0
MUMC562530	Perfluorooctanoic acid	FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	414.06399999999996	4.4451	37.3	1	1	6	0.875	150	25	0	0	0	17	15
MUQY079994	Perfluorooctanesulfonic acid	FC(F)(C(F)(F)S(=O)(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	500.126	4.841100000000001	54.370000000000005	2	1	7	1.0	176	29	0	0	0	21	17
MUNC024653	Propylene	C=CC	42.080999999999996	1.1923	0.0	0	0	0	0.3333333333333333	18	3	0	0	0	0	0
MUMM827198	Cyclopropene	C1C=C1	40.065	0.9463	0.0	0	0	0	0.3333333333333333	16	3	1	0	1	0	0
MUOA601250	Ethyl butyrate	CCCC(=O)OCC	116.15999999999998	1.3496000000000001	26.3	2	0	3	0.8333333333333334	48	8	0	0	0	2	0
MUJO189362	Α-Ethyltryptamine	CCC(N)CC1=CNC2=CC=CC=C12	188.274	2.4477	41.81	1	2	3	0.3333333333333333	74	14	2	2	0	2	0
MUVU492867	N-Ethyltryptamine	CCNCCc1c[nH]c2ccccc12	188.274	2.3199000000000005	27.82	1	2	4	0.3333333333333333	74	14	2	2	0	2	0
MULU367096	Propargyl chloride	C#CCCl	74.50999999999999	0.8584	0.0	0	0	0	0.3333333333333333	22	4	0	0	0	1	1
MUAE940969	Allyl chloride	C=CCCl	76.526	1.4112	0.0	0	0	1	0.3333333333333333	24	4	0	0	0	1	1
MUDQ815884	Iron(II) fumarate	[Fe+2].[O-]C(=O)/C=C/C([O-])=O	169.90099999999995	-2.9600999999999997	80.25999999999999	4	0	2	0.0	50	9	0	0	0	5	0
MUPB609755	Fumaric acid	C(=C/C(=O)O)\C(=O)O	116.07199999999997	-0.28819999999999985	74.6	2	2	2	0.0	44	8	0	0	0	4	0
MUKF101750	Metoprolol	O(c1ccc(cc1)CCOC)CC(O)CNC(C)C	267.369	1.6131999999999997	50.72	4	2	9	0.6	108	19	1	1	0	4	0
MUFZ189177	Congo red	[Na+].[Na+].[O-]S(=O)(=O)c5cc(/N=N/c1ccc(cc1)c4ccc(/N=N/c3cc(c2ccccc2c3N)S([O-])(=O)=O)cc4)c(N)c6c5cccc6	696.6780000000001	1.4714000000000036	215.88	12	2	7	0.0	230	48	6	6	0	16	0
MUOM737669	Emtricitabine	FC=1\C(=N/C(=O)N(C=1)[C@H]2O[C@H](SC2)CO)\N	247.25099999999998	-0.455	90.37	7	2	2	0.5	88	16	2	1	1	8	1
MUZG758937	Ergosterol	O[C@@H]4C/C3=C/C=C1\[C@H](CC[C@]2([C@H]1CC[C@@H]2[C@@H](/C=C/[C@H](C)C(C)C)C)C)[C@@]3(C)CC4	396.6590000000002	7.330800000000009	20.23	1	1	4	0.7857142857142857	162	29	4	0	4	1	0
MUQD197547	Tetrahedrane	C12C3C1C23	52.076	0.492	0.0	0	0	0	1.0	20	4	4	0	4	0	0
MUJL673595	Cyclobutadiene	C1=CC=C1	52.076	1.1124	0.0	0	0	0	0.0	20	4	1	0	1	0	0
MUED327594	Methylenecyclopropene	C=C1C=C1	52.076	1.1124	0.0	0	0	0	0.0	20	4	1	0	1	0	0
MUFY928724	Xylose	C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O	150.13	-2.5823	90.15	5	4	0	1.0	60	10	1	0	1	5	0
MUYA690596	Reboxetine	CCOC1=C(C=CC=C1)O[C@@H]([C@@H]2OCCNC2)C3=CC=CC=C3	313.39699999999993	3.1938000000000013	39.72	4	1	6	0.3684210526315789	122	23	3	2	1	4	0
MUKQ338978	Atazanavir	O=C(OC)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc3ccc(c2ncccc2)cc3)C(C)(C)C	704.8690000000001	4.211600000000004	171.21999999999997	9	5	14	0.4473684210526316	276	51	3	3	0	13	0
MUHC830607	Hypericin	Cc0cc(O)c1C(=O)c2c(O)cc(O)c3c2c4c1c0c5c6c4c7c3c(O)cc(O)c7C(=O)c6c(O)cc5C	504.45000000000033	5.081040000000006	155.52	8	6	0	0.06666666666666667	184	38	8	8	0	8	0
MUTK608747	Benzoyl peroxide	c1ccc(cc1)C(=O)OOC(=O)c2ccccc2	242.23	2.615400000000001	52.6	4	0	2	0.0	90	18	2	2	0	4	0
MUTI765982	Hexanitrobenzene	c1(c(c(c(c(c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	348.09600000000006	1.1358000000000015	258.84	12	0	6	0.0	126	24	1	1	0	18	0
MUUI032165	Buspirone	O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	385.5120000000001	2.0881999999999996	69.64000000000001	6	0	6	0.7142857142857143	152	28	4	1	3	7	0
MUNE621257	Amoxapine	Clc2ccc1Oc4c(/N=C(\c1c2)N3CCNCC3)cccc4	313.788	3.4292000000000025	36.86	4	1	0	0.23529411764705882	112	22	4	2	2	5	1
MUUC593866	Para-Methoxyamphetamine	C1=CC(=CC=C1CC(C)N)OC	165.23599999999996	1.5848999999999995	35.25	2	1	3	0.4	66	12	1	1	0	2	0
MUZJ804230	Batrachotoxin	Cc1c[nH]c(C)c1C(=O)O[C@@H](C)C1=CC[C@@]23OCCN(C)C[C@@]12C[C@@H](O)[C@]12O[C@]4(O)CC[C@@]1(C)[C@H](CC=C23)C4	538.6850000000003	3.5528400000000024	104.25000000000001	7	3	3	0.7096774193548387	212	39	8	1	7	8	0
MUWF695922	4-HO-DiPT	CC(C)N(CCc1c[nH]c2cccc(O)c12)C(C)C	260.38100000000003	3.5348000000000015	39.260000000000005	2	2	5	0.5	104	19	2	2	0	3	0
MUWR344367	Flumazenil	Fc(c1)ccc-2c1C(=O)N(C)Cc3n2cnc3C(=O)OCC	303.29300000000006	1.7737	64.43	5	0	2	0.26666666666666666	114	22	3	2	1	7	1
MUJP449466	Methyl salicylate	O=C(OC)c1ccccc1O	152.14899999999997	1.1787999999999998	46.53	3	1	1	0.125	58	11	1	1	0	3	0
MUIY331886	Acrylic acid	O=C(O)C=C	72.06300000000002	0.25700000000000006	37.3	1	1	1	0.0	28	5	0	0	0	2	0
MULN767878	Isobutyric acid	O=C(O)C(C)C	88.10600000000001	0.7270000000000001	37.3	1	1	1	0.75	36	6	0	0	0	2	0
MUPM810879	Norzoanthamine	O=C2C[C@@H]1C(=O)/C=C(/C)C[C@H]1[C@]3(C)C[C@]47OC(=O)C[C@@](C)([C@@H]23)[C@]7(C)CC[C@@]65C[C@@H](C)C[C@H](CN45)O6	481.6330000000004	4.413500000000004	72.91000000000001	6	0	0	0.8275862068965517	190	35	7	0	7	6	0
MUBT526277	Tetryzoline	N\1=C(\NCC/1)C3c2ccccc2CCC3	200.28499999999994	2.1082	24.39	2	1	1	0.46153846153846156	78	15	3	1	2	2	0
MUGO963469	Carbon black	C	16.043	0.6361	0.0	0	0	0	1.0	8	1	0	0	0	0	0
MUEO627227	Praziquantel	O=C4N2C(c1c(cccc1)CC2)CN(C(=O)C3CCCCC3)C4	312.4130000000001	2.5349000000000004	40.620000000000005	2	0	1	0.5789473684210527	122	23	4	1	3	4	0
MUWV942564	Metyrapone	O=C(c1cccnc1)C(c2cccnc2)(C)C	226.279	2.637100000000001	42.85	3	0	3	0.21428571428571427	86	17	2	2	0	3	0
